time	V(15V_0mH_Ea,15V_0mH_Eb)	V(15V_0mH_Ea,15V_0mH_Ec)	V(15V_0mH_Eb,15V_0mH_Ec)	V(15V_4.33mH_Ea,15V_4.33mH_Eb)	V(15V_4.33mH_Ea,15V_4.33mH_Ec)	V(15V_4.33mH_Eb,15V_4.33mH_Ec)	V(15V_8.66mH_Ea,15V_8.66mH_Eb)	V(15V_8.66mH_Ea,15V_8.66mH_Ec)	V(15V_8.66mH_Eb,15V_8.66mH_Ec)	V(20V_0mH_Ea,20V_0mH_Eb)	V(20V_0mH_Ea,20V_0mH_Ec)	V(20V_0mH_Eb,20V_0mH_Ec)	V(20V_4.33mH_Ea,20V_4.33mH_Eb)	V(20V_4.33mH_Ea,20V_4.33mH_Ec)	V(20V_4.33mH_Eb,20V_4.33mH_Ec)	V(20V_8.66mH_Ea,20V_8.66mH_Eb)	V(20V_8.66mH_Ea,20V_8.66mH_Ec)	V(20V_8.66mH_Eb,20V_8.66mH_Ec)	V(25V_0mH_Ea,25V_0mH_Eb)	V(25V_0mH_Ea,25V_0mH_Ec)	V(25V_0mH_Eb,25V_0mH_Ec)	V(25V_4.33mH_Ea,25V_4.33mH_Eb)	V(25V_4.33mH_Ea,25V_4.33mH_Ec)	V(25V_4.33mH_Eb,25V_4.33mH_Ec)	V(25V_8.66mH_Ea,25V_8.66mH_Eb)	V(25V_8.66mH_Ea,25V_8.66mH_Ec)	V(25V_8.66mH_Eb,25V_8.66mH_Ec)	V(30V_4.33mH_Ea,30V_4.33mH_Eb)	V(30V_4.33mH_Ea,30V_4.33mH_Ec)	V(30V_4.33mH_Eb,30V_4.33mH_Ec)	V(30V_8.66mH_Ea,30V_8.66mH_Eb)	V(30V_8.66mH_Ea,30V_8.66mH_Ec)	V(30V_8.66mH_Eb,30V_8.66mH_Ec)	V(30V_Ea,30V_Eb)	V(30V_Ea,30V_Ec)	V(30V_Eb,30V_Ec)	I(15v_0mh_l1)	I(15v_0mh_l2)	I(15v_0mh_l3)	I(15v_4.33mh_l1)	I(15v_4.33mh_l2)	I(15v_4.33mh_l3)	I(15v_8.66mh_l1)	I(15v_8.66mh_l2)	I(15v_8.66mh_l3)	I(20v_0mh_l1)	I(20v_0mh_l2)	I(20v_0mh_l3)	I(20v_4.33mh_l1)	I(20v_4.33mh_l2)	I(20v_4.33mh_l3)	I(20v_8.66mh_l1)	I(20v_8.66mh_l2)	I(20v_8.66mh_l3)	I(25v_0mh_l1)	I(25v_0mh_l2)	I(25v_0mh_l3)	I(25v_4.33mh_l1)	I(25v_4.33mh_l2)	I(25v_4.33mh_l3)	I(25v_8.66mh_l1)	I(25v_8.66mh_l2)	I(25v_8.66mh_l3)	I(30v_0mh_l1)	I(30v_0mh_l2)	I(30v_0mh_l3)	I(30v_4.33mh_l1)	I(30v_4.33mh_l2)	I(30v_4.33mh_l3)	I(30v_8.66mh_l1)	I(30v_8.66mh_l2)	I(30v_8.66mh_l3)
7.324218750000097e-003	2.492471e+001	8.481759e+000	-1.644295e+001	2.487165e+001	8.406549e+000	-1.646511e+001	2.482991e+001	8.330861e+000	-1.649905e+001	3.323294e+001	1.130901e+001	-2.192393e+001	3.316221e+001	1.120873e+001	-2.195348e+001	3.310654e+001	1.110782e+001	-2.199873e+001	4.154118e+001	1.413627e+001	-2.740492e+001	4.145276e+001	1.401091e+001	-2.744184e+001	4.138318e+001	1.388477e+001	-2.749841e+001	4.974331e+001	1.681310e+001	-3.293021e+001	4.965981e+001	1.666172e+001	-3.299809e+001	4.984942e+001	1.696352e+001	-3.288590e+001	-7.423660e-001	9.192812e-001	-1.769153e-001	-7.904457e-001	8.819284e-001	-9.148276e-002	-8.249107e-001	8.327835e-001	-7.872776e-003	-9.898213e-001	1.225708e+000	-2.358871e-001	-1.053928e+000	1.175905e+000	-1.219770e-001	-1.099881e+000	1.110378e+000	-1.049704e-002	-1.237277e+000	1.532135e+000	-2.948589e-001	-1.317410e+000	1.469881e+000	-1.524713e-001	-1.374851e+000	1.387972e+000	-1.312129e-002	-1.484732e+000	1.838562e+000	-3.538307e-001	-1.580891e+000	1.763857e+000	-1.829655e-001	-1.649821e+000	1.665567e+000	-1.574555e-002
7.714843750000103e-003	2.417461e+001	5.494360e+000	-1.868025e+001	2.411512e+001	5.421907e+000	-1.869321e+001	2.406591e+001	5.347318e+000	-1.871860e+001	3.223282e+001	7.325815e+000	-2.490700e+001	3.215349e+001	7.229210e+000	-2.492428e+001	3.208789e+001	7.129757e+000	-2.495813e+001	4.029103e+001	9.157269e+000	-3.113376e+001	4.019186e+001	9.036512e+000	-3.115535e+001	4.010986e+001	8.912196e+000	-3.119766e+001	4.823023e+001	1.084381e+001	-3.738642e+001	4.813183e+001	1.069464e+001	-3.743719e+001	4.834923e+001	1.098872e+001	-3.736051e+001	-6.593106e-001	9.523304e-001	-2.930198e-001	-7.157065e-001	9.246945e-001	-2.089881e-001	-7.592937e-001	8.842627e-001	-1.249689e-001	-8.790808e-001	1.269774e+000	-3.906931e-001	-9.542753e-001	1.232926e+000	-2.786507e-001	-1.012392e+000	1.179017e+000	-1.666252e-001	-1.098851e+000	1.587217e+000	-4.883664e-001	-1.192844e+000	1.541157e+000	-3.483134e-001	-1.265490e+000	1.473771e+000	-2.082816e-001	-1.318621e+000	1.904661e+000	-5.860397e-001	-1.431413e+000	1.849389e+000	-4.179761e-001	-1.518587e+000	1.768525e+000	-2.499379e-001
8.105468750000108e-003	2.306091e+001	2.424324e+000	-2.063659e+001	2.299582e+001	2.355708e+000	-2.064011e+001	2.294001e+001	2.283390e+000	-2.065662e+001	3.074788e+001	3.232431e+000	-2.751545e+001	3.066109e+001	3.140943e+000	-2.752015e+001	3.058667e+001	3.044518e+000	-2.754216e+001	3.843485e+001	4.040539e+000	-3.439432e+001	3.832636e+001	3.926179e+000	-3.440018e+001	3.823334e+001	3.805649e+000	-3.442769e+001	4.599163e+001	4.711415e+000	-4.128022e+001	4.588001e+001	4.566779e+000	-4.131323e+001	4.612183e+001	4.848647e+000	-4.127318e+001	-5.663385e-001	9.710556e-001	-4.047170e-001	-6.302027e-001	9.535526e-001	-3.233499e-001	-6.822578e-001	9.224437e-001	-2.401859e-001	-7.551181e-001	1.294741e+000	-5.396227e-001	-8.402703e-001	1.271403e+000	-4.311331e-001	-9.096770e-001	1.229925e+000	-3.202479e-001	-9.438976e-001	1.618426e+000	-6.745284e-001	-1.050338e+000	1.589254e+000	-5.389164e-001	-1.137096e+000	1.537406e+000	-4.003099e-001	-1.132677e+000	1.942111e+000	-8.094341e-001	-1.260405e+000	1.907105e+000	-6.466997e-001	-1.364516e+000	1.844887e+000	-4.803719e-001
8.496093750000114e-003	2.160035e+001	-6.821790e-001	-2.228253e+001	2.153063e+001	-7.459364e-001	-2.227657e+001	2.146889e+001	-8.149414e-001	-2.228383e+001	2.880047e+001	-9.095716e-001	-2.971004e+001	2.870751e+001	-9.945822e-001	-2.970209e+001	2.862519e+001	-1.086588e+000	-2.971177e+001	3.600059e+001	-1.136965e+000	-3.713755e+001	3.588438e+001	-1.243227e+000	-3.712761e+001	3.578148e+001	-1.358235e+000	-3.713972e+001	4.306126e+001	-1.491873e+000	-4.455313e+001	4.293778e+001	-1.629883e+000	-4.456766e+001	4.320071e+001	-1.364358e+000	-4.456506e+001	-4.648483e-001	9.751753e-001	-5.103269e-001	-5.352193e-001	9.680673e-001	-4.328480e-001	-5.949596e-001	9.467494e-001	-3.517899e-001	-6.197977e-001	1.300234e+000	-6.804359e-001	-7.136258e-001	1.290756e+000	-5.771306e-001	-7.932794e-001	1.262333e+000	-4.690531e-001	-7.747472e-001	1.625292e+000	-8.505449e-001	-8.920322e-001	1.613446e+000	-7.214133e-001	-9.915993e-001	1.577916e+000	-5.863165e-001	-9.296966e-001	1.950351e+000	-1.020654e+000	-1.070439e+000	1.936135e+000	-8.656960e-001	-1.189919e+000	1.893499e+000	-7.035797e-001
8.886718750000119e-003	1.981490e+001	-3.778420e+000	-2.359332e+001	1.974165e+001	-3.836343e+000	-2.357799e+001	1.967498e+001	-3.900993e+000	-2.357597e+001	2.641987e+001	-5.037894e+000	-3.145777e+001	2.632220e+001	-5.115124e+000	-3.143732e+001	2.623331e+001	-5.201324e+000	-3.143463e+001	3.302484e+001	-6.297368e+000	-3.932221e+001	3.290275e+001	-6.393905e+000	-3.929665e+001	3.279163e+001	-6.501656e+000	-3.929329e+001	3.948329e+001	-7.672687e+000	-4.715598e+001	3.934996e+001	-7.801987e+000	-4.715195e+001	3.962981e+001	-7.556840e+000	-4.718665e+001	-3.563663e-001	9.646273e-001	-6.082610e-001	-4.321863e-001	9.680222e-001	-5.358360e-001	-4.987118e-001	9.568144e-001	-4.581026e-001	-4.751551e-001	1.286170e+000	-8.110147e-001	-5.762483e-001	1.290696e+000	-7.144479e-001	-6.649491e-001	1.275753e+000	-6.108035e-001	-5.939438e-001	1.607712e+000	-1.013768e+000	-7.203104e-001	1.613370e+000	-8.930599e-001	-8.311864e-001	1.594691e+000	-7.635043e-001	-7.127326e-001	1.929255e+000	-1.216522e+000	-8.643726e-001	1.936044e+000	-1.071672e+000	-9.974236e-001	1.913629e+000	-9.162052e-001
9.277343750000125e-003	1.773142e+001	-6.817831e+000	-2.454925e+001	1.765569e+001	-6.869056e+000	-2.452475e+001	1.758516e+001	-6.928344e+000	-2.451351e+001	2.364189e+001	-9.090442e+000	-3.273234e+001	2.354092e+001	-9.158741e+000	-3.269966e+001	2.344688e+001	-9.237792e+000	-3.268467e+001	2.955237e+001	-1.136305e+001	-4.091542e+001	2.942615e+001	-1.144843e+001	-4.087458e+001	2.930860e+001	-1.154724e+001	-4.085584e+001	3.531138e+001	-1.373811e+001	-4.904950e+001	3.517032e+001	-1.385669e+001	-4.902701e+001	3.546284e+001	-1.363566e+001	-4.909850e+001	-2.425242e-001	9.395705e-001	-6.970463e-001	-3.226528e-001	9.534171e-001	-6.307643e-001	-3.949641e-001	9.524895e-001	-5.575254e-001	-3.233656e-001	1.252761e+000	-9.293951e-001	-4.302037e-001	1.271223e+000	-8.410190e-001	-5.266188e-001	1.269986e+000	-7.433671e-001	-4.042070e-001	1.565951e+000	-1.161744e+000	-5.377547e-001	1.589028e+000	-1.051274e+000	-6.582736e-001	1.587482e+000	-9.292089e-001	-4.850484e-001	1.879141e+000	-1.394093e+000	-6.453056e-001	1.906834e+000	-1.261529e+000	-7.899283e-001	1.904979e+000	-1.115051e+000
9.667968750000131e-003	1.538124e+001	-9.754695e+000	-2.513593e+001	1.530419e+001	-9.798456e+000	-2.510264e+001	1.523073e+001	-9.851530e+000	-2.508226e+001	2.050832e+001	-1.300626e+001	-3.351458e+001	2.040558e+001	-1.306461e+001	-3.347019e+001	2.030764e+001	-1.313537e+001	-3.344301e+001	2.563540e+001	-1.625783e+001	-4.189323e+001	2.550698e+001	-1.633076e+001	-4.183774e+001	2.538455e+001	-1.641922e+001	-4.180376e+001	3.060837e+001	-1.959691e+001	-5.020528e+001	3.046146e+001	-1.970306e+001	-5.016452e+001	3.076248e+001	-1.950939e+001	-5.027187e+001	-1.250343e-001	9.003817e-001	-7.753474e-001	-2.082658e-001	9.244711e-001	-7.162053e-001	-2.852753e-001	9.338374e-001	-6.485620e-001	-1.667124e-001	1.200509e+000	-1.033796e+000	-2.776878e-001	1.232628e+000	-9.549404e-001	-3.803671e-001	1.245116e+000	-8.647494e-001	-2.083905e-001	1.500636e+000	-1.292246e+000	-3.471097e-001	1.540785e+000	-1.193676e+000	-4.754589e-001	1.556396e+000	-1.080937e+000	-2.500686e-001	1.800763e+000	-1.550695e+000	-4.165317e-001	1.848942e+000	-1.432411e+000	-5.705506e-001	1.867675e+000	-1.297124e+000
1.005859375000014e-002	1.279971e+001	-1.254484e+001	-2.534455e+001	1.272251e+001	-1.258047e+001	-2.530298e+001	1.264731e+001	-1.262652e+001	-2.527383e+001	1.706628e+001	-1.672645e+001	-3.379274e+001	1.696335e+001	-1.677396e+001	-3.373731e+001	1.686308e+001	-1.683536e+001	-3.369843e+001	2.133285e+001	-2.090807e+001	-4.224092e+001	2.120419e+001	-2.096745e+001	-4.217163e+001	2.107885e+001	-2.104420e+001	-4.212304e+001	2.544502e+001	-2.516094e+001	-5.060596e+001	2.529462e+001	-2.525304e+001	-5.054765e+001	2.559942e+001	-2.508968e+001	-5.068910e+001	-5.663810e-003	8.476503e-001	-8.419864e-001	-9.074681e-002	8.816209e-001	-7.908741e-001	-1.712952e-001	9.011391e-001	-7.298439e-001	-7.551748e-003	1.130200e+000	-1.122649e+000	-1.209958e-001	1.175495e+000	-1.054499e+000	-2.283937e-001	1.201519e+000	-9.731252e-001	-9.439684e-003	1.412750e+000	-1.403311e+000	-1.512447e-001	1.469368e+000	-1.318124e+000	-2.854921e-001	1.501899e+000	-1.216406e+000	-1.132762e-002	1.695301e+000	-1.683973e+000	-1.814936e-001	1.763242e+000	-1.581748e+000	-3.425905e-001	1.802278e+000	-1.459688e+000
1.044921875000014e-002	1.002566e+001	-1.514630e+001	-2.517196e+001	9.949454e+000	-1.517327e+001	-2.512272e+001	9.873661e+000	-1.521158e+001	-2.508524e+001	1.336755e+001	-2.019506e+001	-3.356261e+001	1.326594e+001	-2.023102e+001	-3.349696e+001	1.316488e+001	-2.028210e+001	-3.344699e+001	1.670944e+001	-2.524383e+001	-4.195327e+001	1.658242e+001	-2.528878e+001	-4.187120e+001	1.645610e+001	-2.535263e+001	-4.180873e+001	1.989891e+001	-3.034653e+001	-5.024544e+001	1.974732e+001	-3.042315e+001	-5.017048e+001	2.005133e+001	-3.029260e+001	-5.034392e+001	1.137919e-001	7.821695e-001	-8.959613e-001	2.813721e-002	8.255100e-001	-8.536472e-001	-5.473959e-002	8.548880e-001	-8.001484e-001	1.517225e-001	1.042893e+000	-1.194615e+000	3.751628e-002	1.100680e+000	-1.138196e+000	-7.298613e-002	1.139851e+000	-1.066864e+000	1.896532e-001	1.303616e+000	-1.493269e+000	4.689535e-002	1.375850e+000	-1.422745e+000	-9.123266e-002	1.424813e+000	-1.333580e+000	2.275838e-001	1.564339e+000	-1.791923e+000	5.627442e-002	1.651020e+000	-1.707294e+000	-1.094792e-001	1.709776e+000	-1.600297e+000
1.083984375000015e-002	7.100819e+000	-1.751994e+001	-2.462076e+001	7.026757e+000	-1.753784e+001	-2.456460e+001	6.951425e+000	-1.756787e+001	-2.451930e+001	9.467759e+000	-2.335992e+001	-3.282768e+001	9.369009e+000	-2.338379e+001	-3.275280e+001	9.268567e+000	-2.342383e+001	-3.269240e+001	1.183470e+001	-2.919990e+001	-4.103460e+001	1.171126e+001	-2.922974e+001	-4.094100e+001	1.158571e+001	-2.927979e+001	-4.086549e+001	1.405351e+001	-3.507569e+001	-4.912920e+001	1.390285e+001	-3.513574e+001	-4.903859e+001	1.420164e+001	-3.503989e+001	-4.924152e+001	2.315361e-001	7.049240e-001	-9.364601e-001	1.465983e-001	7.569826e-001	-9.035808e-001	6.263988e-002	7.957777e-001	-8.584176e-001	3.087147e-001	9.398987e-001	-1.248613e+000	1.954643e-001	1.009310e+000	-1.204774e+000	8.351983e-002	1.061037e+000	-1.144557e+000	3.858934e-001	1.174873e+000	-1.560767e+000	2.443304e-001	1.261638e+000	-1.505968e+000	1.043998e-001	1.326296e+000	-1.430696e+000	4.630721e-001	1.409848e+000	-1.872920e+000	2.931965e-001	1.513965e+000	-1.807162e+000	1.252798e-001	1.591555e+000	-1.716835e+000
1.123046875000015e-002	4.069173e+000	-1.963007e+001	-2.369924e+001	3.998379e+000	-1.963863e+001	-2.363701e+001	3.924712e+000	-1.965991e+001	-2.358462e+001	5.425563e+000	-2.617343e+001	-3.159899e+001	5.331172e+000	-2.618484e+001	-3.151601e+001	5.232948e+000	-2.621321e+001	-3.144616e+001	6.781954e+000	-3.271678e+001	-3.949874e+001	6.663966e+000	-3.273105e+001	-3.939501e+001	6.541186e+000	-3.276652e+001	-3.930770e+001	7.996758e+000	-3.927726e+001	-4.727402e+001	7.849423e+000	-3.931982e+001	-4.716924e+001	8.138346e+000	-3.926014e+001	-4.739849e+001	3.457977e-001	6.170759e-001	-9.628736e-001	2.628540e-001	6.770697e-001	-9.399238e-001	1.790774e-001	7.246981e-001	-9.037755e-001	4.610636e-001	8.227679e-001	-1.283831e+000	3.504721e-001	9.027596e-001	-1.253232e+000	2.387699e-001	9.662641e-001	-1.205034e+000	5.763295e-001	1.028460e+000	-1.604789e+000	4.380901e-001	1.128449e+000	-1.566540e+000	2.984624e-001	1.207830e+000	-1.506293e+000	6.915954e-001	1.234152e+000	-1.925747e+000	5.257081e-001	1.354139e+000	-1.879848e+000	3.581548e-001	1.449396e+000	-1.807551e+000
1.162109375000016e-002	9.763217e-001	-2.144494e+001	-2.242126e+001	9.098458e-001	-2.144404e+001	-2.235388e+001	8.389559e-001	-2.145624e+001	-2.229519e+001	1.301763e+000	-2.859326e+001	-2.989502e+001	1.213128e+000	-2.859205e+001	-2.980518e+001	1.118608e+000	-2.860832e+001	-2.972692e+001	1.627203e+000	-3.574157e+001	-3.736877e+001	1.516411e+000	-3.574006e+001	-3.725648e+001	1.398259e+000	-3.576040e+001	-3.715866e+001	1.819692e+000	-4.288808e+001	-4.470777e+001	1.677912e+000	-4.291247e+001	-4.459039e+001	1.952643e+000	-4.288989e+001	-4.484253e+001	4.548582e-001	5.199463e-001	-9.748046e-001	3.751564e-001	5.869728e-001	-9.621292e-001	2.928208e-001	6.427191e-001	-9.355400e-001	6.064777e-001	6.932619e-001	-1.299739e+000	5.002085e-001	7.826304e-001	-1.282839e+000	3.904278e-001	8.569589e-001	-1.247387e+000	7.580971e-001	8.665773e-001	-1.624674e+000	6.252607e-001	9.782881e-001	-1.603549e+000	4.880347e-001	1.071199e+000	-1.559233e+000	9.097165e-001	1.039893e+000	-1.949609e+000	7.503128e-001	1.173946e+000	-1.924258e+000	5.856417e-001	1.285438e+000	-1.871080e+000
1.201171875000016e-002	-2.131214e+000	-2.293726e+001	-2.080605e+001	-2.192361e+000	-2.292691e+001	-2.073455e+001	-2.259473e+000	-2.292986e+001	-2.067039e+001	-2.841619e+000	-3.058302e+001	-2.774140e+001	-2.923149e+000	-3.056921e+001	-2.764606e+001	-3.012630e+000	-3.057315e+001	-2.756052e+001	-3.552023e+000	-3.822877e+001	-3.467675e+001	-3.653934e+000	-3.821151e+001	-3.455758e+001	-3.765788e+000	-3.821644e+001	-3.445065e+001	-4.384723e+000	-4.585382e+001	-4.146909e+001	-4.518946e+000	-4.585973e+001	-4.134078e+001	-4.262427e+000	-4.587453e+001	-4.161210e+001	5.570773e-001	4.149964e-001	-9.720737e-001	4.818161e-001	4.880473e-001	-9.698635e-001	4.021604e-001	5.510724e-001	-9.532328e-001	7.427697e-001	5.533285e-001	-1.296098e+000	6.424215e-001	6.507298e-001	-1.293151e+000	5.362138e-001	7.347633e-001	-1.270977e+000	9.284621e-001	6.916606e-001	-1.620123e+000	8.030269e-001	8.134122e-001	-1.616439e+000	6.702673e-001	9.184541e-001	-1.588721e+000	1.114155e+000	8.299927e-001	-1.944147e+000	9.636322e-001	9.760947e-001	-1.939727e+000	8.043208e-001	1.102145e+000	-1.906466e+000
1.240234375000017e-002	-5.206693e+000	-2.408459e+001	-1.887789e+001	-5.261592e+000	-2.406493e+001	-1.880334e+001	-5.323855e+000	-2.405859e+001	-1.873474e+001	-6.942258e+000	-3.211278e+001	-2.517053e+001	-7.015456e+000	-3.208657e+001	-2.507112e+001	-7.098473e+000	-3.207812e+001	-2.497965e+001	-8.677823e+000	-4.014098e+001	-3.146315e+001	-8.769320e+000	-4.010822e+001	-3.133890e+001	-8.873092e+000	-4.009765e+001	-3.122456e+001	-1.052318e+001	-4.812986e+001	-3.760668e+001	-1.064771e+001	-4.811718e+001	-3.746947e+001	-1.041339e+001	-4.816917e+001	-3.775579e+001	6.509174e-001	3.038044e-001	-9.547218e-001	5.812287e-001	3.817814e-001	-9.630101e-001	5.054511e-001	4.511371e-001	-9.565883e-001	8.678898e-001	4.050726e-001	-1.272962e+000	7.749716e-001	5.090418e-001	-1.284013e+000	6.739349e-001	6.015161e-001	-1.275451e+000	1.084862e+000	5.063407e-001	-1.591203e+000	9.687145e-001	6.363023e-001	-1.605017e+000	8.424186e-001	7.518951e-001	-1.594314e+000	1.301835e+000	6.076089e-001	-1.909444e+000	1.162457e+000	7.635627e-001	-1.926020e+000	1.010902e+000	9.022742e-001	-1.913177e+000
1.279296875000018e-002	-8.203861e+000	-2.486966e+001	-1.666580e+001	-8.251693e+000	-2.484100e+001	-1.658931e+001	-8.308177e+000	-2.482545e+001	-1.651727e+001	-1.093848e+001	-3.315954e+001	-2.222106e+001	-1.100226e+001	-3.312134e+001	-2.211908e+001	-1.107757e+001	-3.310060e+001	-2.202303e+001	-1.367310e+001	-4.144943e+001	-2.777633e+001	-1.375282e+001	-4.140167e+001	-2.764885e+001	-1.384696e+001	-4.137575e+001	-2.752879e+001	-1.650339e+001	-4.968200e+001	-3.317861e+001	-1.661635e+001	-4.965090e+001	-3.303455e+001	-1.640772e+001	-4.973931e+001	-3.333159e+001	7.349670e-001	1.880430e-001	-9.230101e-001	6.718992e-001	2.697729e-001	-9.416720e-001	6.011390e-001	3.444167e-001	-9.455558e-001	9.799560e-001	2.507240e-001	-1.230680e+000	8.958656e-001	3.596971e-001	-1.255563e+000	8.015187e-001	4.592223e-001	-1.260741e+000	1.224945e+000	3.134050e-001	-1.538350e+000	1.119832e+000	4.496214e-001	-1.569453e+000	1.001898e+000	5.740279e-001	-1.575926e+000	1.469934e+000	3.760860e-001	-1.846020e+000	1.343798e+000	5.395457e-001	-1.883344e+000	1.202278e+000	6.888335e-001	-1.891112e+000
1.318359375000018e-002	-1.107763e+001	-2.528066e+001	-1.420303e+001	-1.111767e+001	-2.524343e+001	-1.412576e+001	-1.116757e+001	-2.521893e+001	-1.405136e+001	-1.477018e+001	-3.370755e+001	-1.893737e+001	-1.482356e+001	-3.365791e+001	-1.883435e+001	-1.489010e+001	-3.362524e+001	-1.873514e+001	-1.846272e+001	-4.213444e+001	-2.367172e+001	-1.852945e+001	-4.207239e+001	-2.354294e+001	-1.861262e+001	-4.203155e+001	-2.341893e+001	-2.223534e+001	-5.048687e+001	-2.825153e+001	-2.233514e+001	-5.043786e+001	-2.810271e+001	-2.215527e+001	-5.056132e+001	-2.840606e+001	8.079621e-001	6.945324e-002	-8.774154e-001	7.524637e-001	1.537067e-001	-9.061704e-001	6.877856e-001	2.325155e-001	-9.203011e-001	1.077283e+000	9.260432e-002	-1.169887e+000	1.003285e+000	2.049423e-001	-1.208227e+000	9.170474e-001	3.100207e-001	-1.227068e+000	1.346604e+000	1.157554e-001	-1.462359e+000	1.254106e+000	2.561779e-001	-1.510284e+000	1.146309e+000	3.875259e-001	-1.533835e+000	1.615924e+000	1.389065e-001	-1.754831e+000	1.504927e+000	3.074135e-001	-1.812341e+000	1.375571e+000	4.650310e-001	-1.840602e+000
1.357421875000019e-002	-1.378479e+001	-2.531142e+001	-1.152664e+001	-1.381643e+001	-2.526619e+001	-1.144975e+001	-1.385895e+001	-2.523308e+001	-1.137413e+001	-1.837972e+001	-3.374857e+001	-1.536885e+001	-1.842191e+001	-3.368825e+001	-1.526634e+001	-1.847860e+001	-3.364410e+001	-1.516550e+001	-2.297465e+001	-4.218571e+001	-1.921106e+001	-2.302739e+001	-4.211031e+001	-1.908292e+001	-2.309825e+001	-4.205513e+001	-1.895688e+001	-2.763287e+001	-5.053237e+001	-2.289950e+001	-2.771790e+001	-5.046615e+001	-2.274826e+001	-2.756958e+001	-5.062285e+001	-2.305327e+001	8.688047e-001	-5.018118e-002	-8.186235e-001	8.217103e-001	3.532884e-002	-8.570392e-001	7.640872e-001	1.171171e-001	-8.812044e-001	1.158406e+000	-6.690823e-002	-1.091498e+000	1.095614e+000	4.710511e-002	-1.142719e+000	1.018783e+000	1.561562e-001	-1.174939e+000	1.448008e+000	-8.363530e-002	-1.364372e+000	1.369517e+000	5.888139e-002	-1.428399e+000	1.273479e+000	1.951952e-001	-1.468674e+000	1.737609e+000	-1.003624e-001	-1.637247e+000	1.643421e+000	7.065767e-002	-1.714078e+000	1.528174e+000	2.342343e-001	-1.762409e+000
1.396484375000019e-002	-1.628461e+001	-2.496148e+001	-8.676870e+000	-1.630739e+001	-2.490891e+001	-8.601524e+000	-1.634189e+001	-2.486769e+001	-8.525804e+000	-2.171281e+001	-3.328197e+001	-1.156916e+001	-2.174318e+001	-3.321188e+001	-1.146870e+001	-2.178919e+001	-3.315693e+001	-1.136774e+001	-2.714101e+001	-4.160246e+001	-1.446145e+001	-2.717898e+001	-4.151485e+001	-1.433587e+001	-2.723649e+001	-4.144616e+001	-1.420967e+001	-3.261477e+001	-4.981782e+001	-1.720305e+001	-3.268378e+001	-4.973539e+001	-1.705161e+001	-3.256921e+001	-4.992295e+001	-1.735374e+001	9.165797e-001	-1.690608e-001	-7.475188e-001	8.785978e-001	-8.358058e-002	-7.950172e-001	8.288959e-001	-4.244914e-005	-8.288535e-001	1.222106e+000	-2.254144e-001	-9.966918e-001	1.171464e+000	-1.114408e-001	-1.060023e+000	1.105195e+000	-5.660010e-005	-1.105138e+000	1.527633e+000	-2.817680e-001	-1.245865e+000	1.464330e+000	-1.393010e-001	-1.325029e+000	1.381493e+000	-7.075012e-005	-1.381423e+000	1.833159e+000	-3.381216e-001	-1.495038e+000	1.757196e+000	-1.671612e-001	-1.590034e+000	1.657792e+000	-8.489829e-005	-1.657707e+000
1.435546875000020e-002	-1.853949e+001	-2.423609e+001	-5.696598e+000	-1.855306e+001	-2.417698e+001	-5.623925e+000	-1.857906e+001	-2.412829e+001	-5.549233e+000	-2.471932e+001	-3.231478e+001	-7.595463e+000	-2.473741e+001	-3.223597e+001	-7.498565e+000	-2.477208e+001	-3.217106e+001	-7.398979e+000	-3.089915e+001	-4.039348e+001	-9.494330e+000	-3.092176e+001	-4.029497e+001	-9.373208e+000	-3.096510e+001	-4.021382e+001	-9.248723e+000	-3.710611e+001	-4.835396e+001	-1.124785e+001	-3.715812e+001	-4.825658e+001	-1.109847e+001	-3.707898e+001	-4.847218e+001	-1.139320e+001	9.505684e-001	-2.853976e-001	-6.651708e-001	9.222703e-001	-2.012328e-001	-7.210375e-001	8.812376e-001	-1.172018e-001	-7.640358e-001	1.267425e+000	-3.805302e-001	-8.868943e-001	1.229694e+000	-2.683104e-001	-9.613833e-001	1.174984e+000	-1.562691e-001	-1.018714e+000	1.584281e+000	-4.756627e-001	-1.108618e+000	1.537117e+000	-3.353880e-001	-1.201729e+000	1.468729e+000	-1.953363e-001	-1.273393e+000	1.901137e+000	-5.707952e-001	-1.330342e+000	1.844541e+000	-4.024656e-001	-1.442075e+000	1.762475e+000	-2.344036e-001	-1.528072e+000
