#Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
98.40111057611345,-0.00401482839496573,-2.715523963944847
99.08319448927685,-0.004544779918076778,-2.734445121312987
99.77000638225536,-0.004504526198646774,-2.753872668887425
100.4615790278396,-0.004404427092471131,-2.772678495844673
101.1579454259899,-0.004413726647249606,-2.790808140291801
101.8591388054118,-0.004249491871910081,-2.810288766010274
102.5651926251408,-0.004747582343673848,-2.832015691236716
103.2761405761399,-0.004324665960525128,-2.849118075285702
103.992016582906,-0.004874406971872856,-2.870650026382958
104.7128548050901,-0.00460284728062801,-2.891347401067286
105.4386896391259,-0.004667805022914385,-2.910740509854293
106.1695557198726,-0.004646205313278986,-2.931166700787713
106.9054879222658,-0.004652777219516225,-2.951742620827034
107.6465213629836,-0.004977973133834878,-2.971613105167467
108.3926914021204,-0.004870034148926362,-2.990864813794039
109.1440336448757,-0.00503662994446069,-3.013892652594922
109.9005839432521,-0.004606126377431794,-3.0331131360638
110.6623783977667,-0.004809890130595905,-3.054073828104958
111.429453359173,-0.005017183268121486,-3.0760749764423
112.2018454301964,-0.005119194120223991,-3.096807372481038
112.9795914672798,-0.004875260871250096,-3.118453161330848
113.7627285823431,-0.004872868284604618,-3.139048496350195
114.5512941445536,-0.004634454767165004,-3.161630311782474
115.3453257821093,-0.005163105069492139,-3.183708949673985
116.1448613840343,-0.004866507220185316,-3.205971031997308
116.9499391019872,-0.005143853342923677,-3.227429807803168
117.7605973520808,-0.005114622059418511,-3.250383589362286
118.5768748167161,-0.004974705061239443,-3.274214582038013
119.3988104464274,-0.005055042058645817,-3.295464464550559
120.2264434617414,-0.005243296315151014,-3.318493271643732
121.0598133550483,-0.005274923302301913,-3.341158323607345
121.8989598924867,-0.005322334855248613,-3.364241333334235
122.7439231158408,-0.005108509713459913,-3.387768131134692
123.5947433444511,-0.005503189275029718,-3.410462420298472
124.4514611771386,-0.005351030114250513,-3.43502895797937
125.3141174941417,-0.005558213164875256,-3.458750123235404
126.1827534590671,-0.005333932019711196,-3.482162420771701
127.0574105208543,-0.00541278238700323,-3.506347339940163
127.9381304157525,-0.005626350756483506,-3.531044741347685
128.8249551693135,-0.005769085649153269,-3.555294840771509
129.7179270983956,-0.005467463357610967,-3.579766705211227
130.6170888131842,-0.0056491622326129,-3.604004427695307
131.5224832192239,-0.005782159815392305,-3.629507981435381
132.4341535194666,-0.006082857159502354,-3.65384828877464
133.3521432163325,-0.005996083848938942,-3.680324375620216
134.2764961137865,-0.005993714847431136,-3.705510763126263
135.2072563194278,-0.006286081819313056,-3.731019007392177
136.1444682465951,-0.00639971537733987,-3.757774529786445
137.0881766164854,-0.006190558954361269,-3.782845381804911
138.0384264602886,-0.006217431426037997,-3.808753191485943
138.9952631213354,-0.006496280191440678,-3.836043839864942
139.9587322572619,-0.006417646282776287,-3.862394629523891
140.9288798421875,-0.006477386388411365,-3.888822185020217
141.9057521689093,-0.006301617354969808,-3.916158347581927
