#Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
19.54339455775396,-0.001867220569892848,-0.2246864292240645
19.67886289706847,-0.001682558555873204,-0.2264092545634924
19.81527025805099,-0.001857421796637057,-0.2278779678844414
19.95262314968881,-0.001879615936562947,-0.2296646078668516
20.0909281260873,-0.001802433124485293,-0.2306257422614237
20.23019178678274,-0.001956430744511302,-0.2325652928033435
20.37042077705719,-0.001997789168702451,-0.2343397048998179
20.51162178825567,-0.001907253361265995,-0.2363024464403622
20.65380155810531,-0.001936069047878888,-0.2370687858424247
20.79696687103698,-0.001946970397000609,-0.2394089067855418
20.94112455850894,-0.001907701038561704,-0.240938445630178
21.08628149933291,-0.001929979471345291,-0.2423587641329945
21.23244462000221,-0.001770588786112531,-0.2436020108354455
21.37962089502235,-0.001770065172122134,-0.2458342938386266
21.52781734724374,-0.001539817181597285,-0.2474997777663788
21.67704104819696,-0.001916418180150474,-0.2493551858093497
21.82729911843003,-0.001777564085369171,-0.2507880527962243
21.97859872784828,-0.001853183045037737,-0.2529948918451197
22.13094709605638,-0.001762774760750576,-0.2544235999026512
22.28435149270305,-0.001878438325499286,-0.255695656407056
22.43881923782768,-0.00200768863920725,-0.257422904766436
22.59435770220981,-0.001823926303706729,-0.2600344892063617
22.75097430772071,-0.00196679280173806,-0.2613376889937413
22.90867652767774,-0.00200892520548428,-0.2638748275269762
23.06747188720071,-0.002036354122743116,-0.2653864751109438
23.2273679635711,-0.002206267212894682,-0.2672992951050048
23.38837238659356,-0.002324071277233105,-0.2689623111373312
23.55049283896011,-0.001952001510247238,-0.2705344345580443
23.71373705661658,-0.002067233272093204,-0.2731518896743594
23.87811282913181,-0.00188583892264817,-0.2744573960104049
24.04362800006935,-0.001747858718969518,-0.2762939938866467
24.2102904673618,-0.00189446800806296,-0.2778927081263305
24.37810818368755,-0.002089294581147568,-0.2803969870318141
24.54708915685034,-0.00186005346523488,-0.2821111713621178
24.71724145016132,-0.002065458862502502,-0.2848249013828195
24.88857318282393,-0.002132721120380369,-0.2863356531727028
25.06109253032117,-0.002092124001214609,-0.287669332451145
25.23480772480578,-0.001989124568206504,-0.2899437143996977
25.40972705549306,-0.001877761734851326,-0.2921465545011444
25.58585886905648,-0.00198480575485048,-0.2943053802742099
25.76321157002578,-0.002004957536870597,-0.295881917182335
25.94179362118818,-0.00222343142552686,-0.2990323759379407
26.12161354399208,-0.002081301942859262,-0.3003534826503511
26.30267991895384,-0.002129290002053503,-0.3025294680000297
26.48500138606704,-0.002089058019570974,-0.3046163977253684
26.66858664521483,-0.002137439184399278,-0.306407590319985
26.85344445658509,-0.002182957095070752,-0.3090337583579128
27.03958364108846,-0.00211602456724803,-0.3109190146300875
27.22701308077915,-0.002010912633340327,-0.3125659196370378
27.41574171927887,-0.002197895254141389,-0.3146483849234443
27.60577856220348,-0.002037883573138707,-0.3165927463004294
27.79713267759291,-0.002162125545202629,-0.3202949589327346
27.98981319634366,-0.002491202360616666,-0.3216653962652742
28.18382931264458,-0.001917767810771933,-0.3236328254006651
28.37919028441558,-0.002064793573445666,-0.3267109012618832
28.57590543374949,-0.002282535027299861,-0.3288576646901618
28.77398414735673,-0.002212869198349683,-0.3303200271100764
28.97343587701327,-0.002310070878126533,-0.333103890613728
29.17427014001169,-0.00213071632148169,-0.3347652616337555
29.37649651961533,-0.002327831328538826,-0.3381059598274518
29.58012466551549,-0.002418283108705367,-0.3400806342727378
29.78516429429194,-0.002169837862943591,-0.3429184203440769
29.99162518987653,-0.002346945413847389,-0.3447441464707737
30.19951720402019,-0.002188654435737868,-0.3474339096610066
30.40885025676283,-0.002172299563280841,-0.3491352721773637
30.61963433690682,-0.002347669952683553,-0.3517932160116857
30.83187950249356,-0.002316316124923176,-0.3546600941386195
31.04559588128359,-0.002139407140776048,-0.3575678013699388
31.26079367123959,-0.002443909941810062,-0.3595212442860145
31.47748314101321,-0.002284014213033005,-0.3617793978811648
31.69567463043494,-0.002243297119507731,-0.3642808541375757
31.91537855100765,-0.002136423403038642,-0.3666899839086
32.13660538640321,-0.00207106809979035,-0.3698126991772881
32.35936569296288,-0.00211484472351907,-0.3718222445254327
32.5836701002009,-0.002115663070620362,-0.3742547831314331
32.80952931131191,-0.002110177615920939,-0.3769165180832061
33.03695410368152,-0.00215429810250619,-0.3790764270892595
33.26595532940047,-0.002007753930296687,-0.3827801250907328
33.49654391578279,-0.00202983991184975,-0.3847592272082352
33.72873086588689,-0.002156717011653145,-0.3880235610854044
33.96252725904089,-0.001953309774105101,-0.3902202783538584
34.19794425137091,-0.002172402176910253,-0.3933116940033585
34.43499307633387,-0.002244044576857102,-0.3958495851555028
34.67368504525317,-0.002218923414599712,-0.3990087810525011
34.91403154785866,-0.002350230687156975,-0.4012203208152698
35.15604405282983,-0.002020099754413577,-0.4040902027616369
35.3997341083435,-0.001866306247449063,-0.4068783343277005
35.64511334262443,-0.00210302709050948,-0.4102001188337709
35.89219346450057,-0.002017199005952899,-0.4127279819283416
36.14098626396135,-0.002157119917993453,-0.4159405060430643
36.39150361272075,-0.002062717459367744,-0.4186845630174361
36.64375746478333,-0.002274093026200355,-0.4212307797460397
36.89775985701508,-0.002093237880542759,-0.4242878010050504
37.15352290971728,-0.002238118012866219,-0.4268505804638778
37.41105882720537,-0.002090191193899553,-0.429918692143815
37.67037989839089,-0.002279874935344333,-0.4329428220667992
37.93149849736825,-0.002032603050343977,-0.4360944995192959
38.19442708400468,-0.001932255152399312,-0.4387147190515179
38.45917820453539,-0.001804595128205556,-0.4422536565790836
38.72576449216173,-0.001757013635392072,-0.4454616528433064
38.99419866765439,-0.001985075501147327,-0.4478206991443443
39.26449353996001,-0.002050582856308558,-0.4512614995844544
39.53666200681283,-0.002097583749280047,-0.4537161495812896
39.81071705534973,-0.002123267061583678,-0.4578169337273152
40.08667176273034,-0.002164352979216951,-0.4609103168426429
40.36453929676053,-0.002242731699536711,-0.4639734978987065
40.64433291652131,-0.002123876923647843,-0.467593613814401
40.9260659730011,-0.002129084031688227,-0.4702519904176086
41.20975190973304,-0.002019247001240285,-0.4733650186194147
41.49540426343633,-0.002035158069405786,-0.4767455610582161
41.78303666466222,-0.002073264366673785,-0.4803420766169921
42.07266283844442,-0.002192037277250202,-0.4827034187200994
42.36429660495413,-0.002292473609547986,-0.4867828757642627
42.6579518801593,-0.002194161559349113,-0.4907985636910226
42.95364267648878,-0.00228343597487525,-0.493175684402928
43.25138310350088,-0.002414392756009126,-0.4969985621521573
43.55118736855688,-0.002116450238798226,-0.5009265623727117
43.8530697774986,-0.002029954357082133,-0.504025164417925
44.1570447353313,-0.002229136775345989,-0.5074843247634107
44.46312674691089,-0.002187271484964407,-0.511937025507504
44.77133041763628,-0.002343374666886948,-0.5149076315633785
45.08167045414605,-0.002228808660612693,-0.518704336405051
45.39416166502037,-0.0021593576617964,-0.5221474988334833
45.70881896148752,-0.002165952878878231,-0.5250149410926923
46.02565735813563,-0.002255373757579808,-0.5294710108076401
46.34469197362884,-0.002343804782679548,-0.5321652134513357
46.66593803142892,-0.002488284532430791,-0.5369585506535763
46.98941086052156,-0.002182605233358315,-0.5413032375630138
47.31512589614807,-0.002256457293492561,-0.5447018110332635
47.64309868054161,-0.00230197987980554,-0.547654353735652
47.97334486366897,-0.002385044692844882,-0.5513687733721611
48.30588020397728,-0.002182660041844527,-0.5547224271174258
48.6407205691462,-0.002254991866394893,-0.5590869109092793
48.97788193684466,-0.002275299017703141,-0.5621874334091217
49.31738039549364,-0.002482968338469724,-0.5663499954377755
49.65923214503363,-0.002335218291237366,-0.5713105961506812
50.00345349769788,-0.002313807820573343,-0.5750975559463427
50.35006087879053,-0.002334429658602565,-0.5790105503248739
50.6990708274705,-0.002458103385523522,-0.5824955722310037
51.05049999754065,-0.002559995942165968,-0.5860052567813057
51.40436515824264,-0.002314829711058804,-0.5905579412725857
51.76068319505681,-0.002485376947241633,-0.5934766216422815
52.11947111050811,-0.002334795679254977,-0.5994701599363452
52.48074602497728,-0.002102067365502865,-0.6029433601420333
52.84452517751808,-0.002275728910414583,-0.6073153066416523
53.21082592667948,-0.00225108116767053,-0.611113992052907
53.57966575133423,-0.002255109364383673,-0.6161706800818081
53.95106225151279,-0.002213308927692702,-0.6206296541426717
54.32503314924336,-0.002245754169491831,-0.6241843573845642
54.70159628939721,-0.002100617113669513,-0.6281247927823514
55.08076964054041,-0.002588385745510386,-0.6332421184376358
55.4625712957911,-0.002314092780612683,-0.6379916490424122
55.84701947368313,-0.002228919692400387,-0.640718336391302
56.23413251903497,-0.002340887451434882,-0.645483650077022
56.62392890382534,-0.002394889911562968,-0.6495471900564951
57.01642722807478,-0.002330073618844019,-0.6547164282534368
57.4116462207328,-0.002248408467131915,-0.6598790471644769
57.80960474057186,-0.002454859796269231,-0.6643768594711048
58.21032177708716,-0.002505544377827923,-0.6692791818330903
58.6138164514029,-0.002280516202070965,-0.67372421387023
59.02010801718448,-0.002446013004124673,-0.6783293795293623
59.42921586155732,-0.002515271533505524,-0.6828014912517233
59.84115950603199,-0.002633201508262496,-0.6876410146860579
60.25595860743581,-0.002595740786233681,-0.6929213673391672
60.67363295885059,-0.002563116271147241,-0.6970722148523016
61.09420249055727,-0.002732724794579503,-0.7018860031098129
61.51768727098683,-0.002455334752924352,-0.7061866863967907
61.94410750767818,-0.002506514568401248,-0.7120766517620041
62.37348354824198,-0.002491358709208187,-0.7161364845232576
62.80583588133187,-0.002525478391091694,-0.7214491246156598
63.24118513762197,-0.002506307010080132,-0.7264259058380418
63.67955209079162,-0.002521802447714451,-0.7316224106812683
64.12095765851622,-0.002479007621200322,-0.7369648294029645
64.56542290346563,-0.002542002030863268,-0.7412596594620879
65.01296903430909,-0.002633592330659476,-0.7471221738025164
65.46361740672754,-0.002423859322630918,-0.7520347638738656
65.9173895244322,-0.002610483297766386,-0.7582153757070671
66.37430704019096,-0.002692613454600184,-0.7629054087004192
66.83439175686149,-0.002857195930675515,-0.7679499647806765
67.29766562843182,-0.002646705310794221,-0.7736365337898121
67.76415076106757,-0.002549355966733505,-0.7783465049272706
68.23386941416705,-0.002628025300598451,-0.7842092246329424
68.70684400142325,-0.002718784321578882,-0.7892652731200727
69.1830970918937,-0.002739077122116106,-0.7947191102474562
69.66265141107694,-0.002674213664608898,-0.80032519601275
70.14552984199722,-0.002806225390883561,-0.8058428396175259
70.63175542629624,-0.00293736258897583,-0.8116106355002444
71.12135136533296,-0.00269362401466744,-0.8170409237619083
71.6143410212902,-0.002859290238674489,-0.8228547540487909
72.11074791829004,-0.002561401566815869,-0.828933331549365
72.6105957435155,-0.00279477144465213,-0.8344886763905492
73.11390834834179,-0.002644270167363645,-0.8407016919910717
73.6207097494736,-0.002766193539912162,-0.8453347684180983
74.13102413009184,-0.002640118990827755,-0.8517549897997867
74.64487584100668,-0.002895365955144357,-0.8576471717822258
75.1622894018206,-0.00305087615115508,-0.8639889903565994
75.68328950209744,-0.00296919789414989,-0.8700055729511043
76.20790100254131,-0.002981626326118814,-0.8752180174076614
76.73614893618193,-0.002961059631487696,-0.8817158576127326
77.2680585095703,-0.00293825469453576,-0.8880849195454044
77.8036551039804,-0.003006522346586576,-0.8935949764894247
78.34296427662129,-0.002871427997729189,-0.8997149350759699
78.88601176185549,-0.002746232625165494,-0.9067909151240201
79.43282347242821,-0.00290944401358843,-0.9125249893102421
79.98342550070285,-0.002929320850570022,-0.9193237561242711
80.53784411990678,-0.003005832391010045,-0.925058272557834
81.09610578538413,-0.003130443664943389,-0.9316851029183368
81.65823713585931,-0.002828336580195986,-0.9374622592216184
82.22426499470713,-0.003107823232809418,-0.9449066407302862
82.79421637123353,-0.003040380311022837,-0.9509920173681792
83.36811846196349,-0.00303269244253066,-0.957233597406784
83.94599865193982,-0.003046739343167043,-0.9642288328193729
84.527884516029,-0.003178813995734226,-0.9706601083476016
85.11380382023776,-0.003027941433254412,-0.9773174128484143
85.70378452303702,-0.003157337140894943,-0.9845349942122539
86.29785477669711,-0.003153695554487987,-0.9910982928836845
86.89604292863018,-0.003292794214047144,-0.9976480210103773
87.49837752274372,-0.003438609976081447,-1.005360653585839
88.10488730080148,-0.003202430090860182,-1.011219349442399
88.71560120379617,-0.00337400589744868,-1.019676170946472
89.33054837332953,-0.003220674718241996,-1.026044617782745
89.94975815300364,-0.003059313871166567,-1.033287834255901
90.57326008982007,-0.003145704665479699,-1.041372437255802
91.20108393559106,-0.003121177595006659,-1.048270752722495
91.83325964835811,-0.003529865422044422,-1.054572703399181
92.4698173938224,-0.003147045163951432,-1.062150092715825
93.1107875467831,-0.003595050993048542,-1.06952026139578
93.75620069258812,-0.003506984558216708,-1.077730161653847
94.40608762859236,-0.003304860193881023,-1.08469317758292
95.0604793656283,-0.003612545994833943,-1.093062260891642
95.71940712948451,-0.003654121579202453,-1.100186348510675
96.38290236239715,-0.003822699954383268,-1.106312483169077
97.05099672454899,-0.003719911448891474,-1.113501877374214
97.72372209558122,-0.003567004197571715,-1.123076795119104
98.40111057611345,-0.003495884374374964,-1.130274581877757
99.08319448927685,-0.003689008921886508,-1.137169876020408
99.77000638225536,-0.003942072550525613,-1.145626899882757
100.4615790278396,-0.003842445857253175,-1.153416864892449
101.1579454259899,-0.003871100234661773,-1.160832385469334
101.8591388054118,-0.003695238053447482,-1.170114910417567
102.5651926251408,-0.003991241552545878,-1.177802273575168
103.2761405761399,-0.003899199884321547,-1.186032843522685
103.992016582906,-0.004209222609087408,-1.193716046564163
104.7128548050901,-0.004099635613284255,-1.203132966989941
105.4386896391259,-0.003936846445512553,-1.211471148928794
106.1695557198726,-0.004200470254583206,-1.220490914259084
106.9054879222658,-0.004011461738379045,-1.227888032737432
107.6465213629836,-0.004336050791734546,-1.23568460436665
108.3926914021204,-0.004227664975840014,-1.244366736711542
109.1440336448757,-0.004378998469106539,-1.253554500046761
109.9005839432521,-0.00423054762121923,-1.262763142815942
110.6623783977667,-0.004091748939347009,-1.270714900264409
111.429453359173,-0.00409722825737862,-1.279006283332841
112.2018454301964,-0.00432127239162551,-1.288092291486734
112.9795914672798,-0.004385411973230313,-1.297306889494394
113.7627285823431,-0.004324282154921466,-1.305772935216652
114.5512941445536,-0.004392618803194873,-1.315067287784714
115.3453257821093,-0.004448228932335592,-1.324660847233162
116.1448613840343,-0.004642617304527609,-1.333487469299072
116.9499391019872,-0.004750692115567473,-1.342917417381784
117.7605973520808,-0.004695405462527499,-1.352241457244034
118.5768748167161,-0.004505345629205437,-1.361372103474622
119.3988104464274,-0.004748178007137522,-1.371514255176265
120.2264434617414,-0.004668351779266326,-1.380777235902713
121.0598133550483,-0.004779330280211489,-1.390163277495645
121.8989598924867,-0.004576668765040652,-1.399114094083444
122.7439231158408,-0.004842265569362975,-1.409372191117001
123.5947433444511,-0.004854293288800004,-1.418755665079988
124.4514611771386,-0.004981007918370826,-1.42912427841992
125.3141174941417,-0.005002772141200287,-1.438814323456555
126.1827534590671,-0.004924131590252874,-1.448079072254771
127.0574105208543,-0.004739879842070186,-1.45857556405204
127.9381304157525,-0.00497385543341018,-1.468728439234241
128.8249551693135,-0.005166411692073958,-1.479270742360619
129.7179270983956,-0.005295387068381896,-1.490249974678079
130.6170888131842,-0.005185994448967746,-1.499543370887253
131.5224832192239,-0.0052094140613835,-1.509832404034075
132.4341535194666,-0.005170045863822402,-1.520400147202054
133.3521432163325,-0.005393299866532402,-1.530735214195275
134.2764961137865,-0.005490815637362593,-1.541538566105135
135.2072563194278,-0.005641312217727902,-1.552013613501373
136.1444682465951,-0.005418689494796724,-1.563336068245434
137.0881766164854,-0.00535188079379937,-1.574524524282424
138.0384264602886,-0.005473015078806411,-1.584081430014066
138.9952631213354,-0.005752646882519525,-1.594778293674558
139.9587322572619,-0.005584250265072503,-1.607126635337607
140.9288798421875,-0.00580990261693308,-1.617885125356707
141.9057521689093,-0.00554282789214153,-1.629232154418304
142.8893958511104,-0.005783815530748248,-1.640767189470285
143.8798578255847,-0.005918254311827784,-1.651795379098047
144.8771853544762,-0.006016946566912805,-1.663179716130358
145.881426027535,-0.006005189317170885,-1.673774792847027
146.8926277643868,-0.006122761491608555,-1.686142574385372
147.9108388168209,-0.006168906417719258,-1.697871258344392
148.9361077710916,-0.006219968464345158,-1.709199977291116
149.9684835502375,-0.006271270151618628,-1.721107958660674
151.0080154164149,-0.006207491187159167,-1.733457613148119
152.0547529732497,-0.006083389368270607,-1.745870508831189
153.1087461682031,-0.006437870119696553,-1.757174288865823
154.1700452949561,-0.006379839776973748,-1.769415435720955
155.2387009958083,-0.006369245580855188,-1.781331695153455
156.3147642640955,-0.006591722967033416,-1.79366111447618
157.3982864466221,-0.006532039618811965,-1.807221564163328
158.4893192461115,-0.006575712434360605,-1.819383750041666
159.5879147236734,-0.006607648543902876,-1.83163870339645
160.6941253012879,-0.006724728083509874,-1.843774288773858
161.8080037643067,-0.007095896372925013,-1.857288982246288
162.9296032639724,-0.006949076809131267,-1.869534911792641
164.058977319954,-0.007125377754562274,-1.882589561216207
165.1961798229017,-0.007198022457204863,-1.895858351879944
166.3412650370171,-0.007099389625147543,-1.90844804792755
167.4942876026437,-0.007219924143753057,-1.922566124334679
168.6553025388743,-0.007224232866361219,-1.936437017206657
169.8243652461744,-0.007336665909974567,-1.949396000706599
171.0015315090289,-0.007510655365068718,-1.961331125041966
172.1868574986007,-0.007411322890935504,-1.976198692562598
173.3803997754139,-0.007288371527022528,-1.989529784494763
174.5822152920504,-0.007475786852204857,-2.003672084084371
175.7923613958694,-0.007799262323995479,-2.016776613504646
177.0108958317421,-0.007813974776217227,-2.031358191919864
178.2378767448091,-0.007966062032848806,-2.045177677892298
179.4733626832527,-0.008109035379904761,-2.060051469072686
180.7174126010928,-0.007962662763871729,-2.073541278706713
181.9700858609984,-0.008091987837869961,-2.087958706675003
183.2314422371213,-0.008110443821722862,-2.103049994239541
184.5015419179473,-0.008157223211578402,-2.116889436614684
185.78044550917,-0.008595205403143864,-2.13190795962575
187.0682140365801,-0.008673758734140277,-2.145900989016148
188.3649089489802,-0.008708511529589586,-2.161164847256643
189.6705921211147,-0.00863703313187331,-2.176013035931874
190.985325856624,-0.008720435183329003,-2.191671589011435
192.3091728910159,-0.008912013733346012,-2.206488165533585
193.6421963946609,-0.008869384002947211,-2.221816063880365
194.9844599758046,-0.008775607005904417,-2.236692776069475
196.3360276836048,-0.008968453115838961,-2.251683563799354
197.6969640111861,-0.00912732381464507,-2.26857297392435
199.0673338987188,-0.009544076429890795,-2.283489485298986
200.4472027365161,-0.009462835753711298,-2.299766159428856
201.8366363681563,-0.009677357146862395,-2.315632847991438
203.2357010936222,-0.009883633750831339,-2.331771721986286
204.6444636724676,-0.009752671151483625,-2.347639806912891
206.062991327,-0.01005284522273587,-2.363570889790196
207.4913517454912,-0.009985616907122279,-2.380472757654331
208.929613085404,-0.009857455588573132,-2.396093255094691
210.3778439766477,-0.01026419837969846,-2.413203218436308
211.8361135248502,-0.01037067314501883,-2.43112212240726
213.3044913146578,-0.01062534513365217,-2.44629181637896
214.7830474130534,-0.01069937761260638,-2.462882686245877
216.2718523727023,-0.01069001616432022,-2.480726760623533
217.7709772353159,-0.01083545207012384,-2.497394294899195
219.2804935350451,-0.01116770062367777,-2.515170853341687
220.80047330189,-0.01126599723082872,-2.532287949707211
222.3309890651406,-0.01161097187667842,-2.550225687400143
223.872113856834,-0.01149445850746722,-2.567033430398567
225.4239212152432,-0.01135481309988975,-2.585276548978271
226.9864851883822,-0.0115831549243019,-2.603875109368573
228.5598803375432,-0.01187898664303292,-2.620680612403685
230.1441817408509,-0.01195597661493089,-2.638902656772544
231.7394649968481,-0.01197880704103736,-2.657713057103308
233.3458062281003,-0.01197195522855493,-2.676480637114736
234.963282084831,-0.01238990140013218,-2.693974420672481
236.5919697485759,-0.0125206191226387,-2.712632674272598
238.2319469358693,-0.01279459068285857,-2.73194400278382
239.8832919019491,-0.01273419734995953,-2.750700004529904
241.5460834444943,-0.01287610557472254,-2.769286708494114
243.2204009073816,-0.01309798376562663,-2.788620189979341
244.9063241844748,-0.01297735878007475,-2.80794604755225
246.603933723434,-0.01327552311025324,-2.827336524934811
248.3133105295573,-0.01340460642698015,-2.847583567663115
250.0345361696432,-0.0136713907807968,-2.867306632401288
251.7676927758858,-0.01384726280477699,-2.886737236069692
253.5128630497908,-0.01390069931678241,-2.905885774037202
255.2701302661249,-0.01408391876336845,-2.926252719837805
257.0395782768865,-0.01423830563796766,-2.946905746680628
258.8212915153093,-0.01428222529742082,-2.967555663965832
260.6153549998896,-0.01453746296381979,-2.987051536642767
262.4218543384443,-0.014748734810154,-3.007515400146836
264.2408757321948,-0.01480375803633086,-3.029285236120757
266.0725059798811,-0.01513738286044407,-3.049129575249779
267.9168324819033,-0.01512818815935632,-3.070949669478637
269.7739432444922,-0.01516859735749462,-3.092032174748567
271.6439268839084,-0.01547115487487572,-3.113344047597053
273.5268726306714,-0.01590258054930617,-3.134721285802286
275.4228703338167,-0.01604089361745504,-3.157279185659974
277.3320104651842,-0.01649584219204119,-3.179026342508345
279.2543841237339,-0.01642403735829422,-3.200150796705678
281.1900830398943,-0.0166748837230288,-3.222539077645855
283.139199579938,-0.01664943164870456,-3.244957026303098
285.1018267503911,-0.01693645504469903,-3.266893961474977
287.0780582024692,-0.01720871073282325,-3.289258292208302
289.0679882365478,-0.01747238241136947,-3.3119890141478
291.0717118066607,-0.01795328788989115,-3.335013954429172
293.0893245250323,-0.01788887726778942,-3.359295973297364
295.1209226666387,-0.01786765420121944,-3.381515053606122
297.1666031738029,-0.01827831126884015,-3.404619206484512
299.226463660819,-0.01858351410993553,-3.428197099643896
301.3006024186123,-0.0187867178458085,-3.452307487558686
303.3891184194272,-0.019235212632555,-3.475844839032561
305.4921113215515,-0.01921956375042045,-3.499658497146591
307.609681474071,-0.01961407991790531,-3.524179263834014
309.7419299216583,-0.01953593539042466,-3.548019369904793
311.8889584093939,-0.02005795860473593,-3.573328054984287
314.050869387622,-0.02022946936682191,-3.596929586451807
316.2277660168381,-0.02055307545893562,-3.621363225637346
318.4197521726125,-0.02077608426413532,-3.64706512701369
320.6269324505467,-0.02099946328539551,-3.672588557851839
322.8494121712636,-0.02109131778440994,-3.69729725991175
325.0872973854346,-0.02153846613742651,-3.72392860883528
327.3406948788383,-0.02181298713513819,-3.748417399332624
